_key,_from,_to,amount,timestamp,txnType,scenario
052545648036832276c40fa0e352ffd4,BankAccount/acct_42_000265,BankAccount/acct_42_000400,28057.02,2025-12-13T01:31:42Z,IMPS,background
13a593823e65f5a9fabedccdc9881eec,BankAccount/acct_42_000251,BankAccount/acct_42_000355,121273.81,2025-12-11T06:10:42Z,UPI,background
a2b84ba18f7ee00e9b877c0fdaa64251,BankAccount/acct_42_000261,BankAccount/acct_42_000107,47496.36,2025-11-17T20:38:42Z,NEFT,background
b10c9fa8a4219d53541937e4398344d5,BankAccount/acct_42_000096,BankAccount/acct_42_000072,120468.66,2025-12-12T16:40:42Z,RTGS,background
3d510cb869a3d8440a6f4f3485b0057e,BankAccount/acct_42_000110,BankAccount/acct_42_000302,145847.97,2025-12-09T14:32:42Z,RTGS,background
172cf0888c7aa08e3f236cc0c160cb8f,BankAccount/acct_42_000216,BankAccount/acct_42_000038,76418.28,2025-11-26T15:18:42Z,UPI,background
31e776834dd7efa7807e61db35f4279d,BankAccount/acct_42_000083,BankAccount/acct_42_000204,135337.48,2025-12-02T21:10:42Z,UPI,background
0799630e408841aa1297e7daac513e93,BankAccount/acct_42_000355,BankAccount/acct_42_000073,125950.68,2025-11-27T17:03:42Z,NEFT,background
a9917855fc3281f35a3c11836831e304,BankAccount/acct_42_000137,BankAccount/acct_42_000324,142917.55,2025-11-17T01:58:42Z,RTGS,background
ef7ea4c35762ee3199e930d4f7ff7521,BankAccount/acct_42_000288,BankAccount/acct_42_000336,83995.33,2025-11-20T06:33:42Z,RTGS,background
ba2c2fc57cd3c2def7010f5ca6b94e76,BankAccount/acct_42_000078,BankAccount/acct_42_000161,5279.38,2025-11-11T09:12:42Z,IMPS,background
ce3f03763463651e3300c9d4b51419c3,BankAccount/acct_42_000309,BankAccount/acct_42_000126,106340.89,2025-12-27T14:47:42Z,NEFT,background
b4cc2ad19d964d2947bba63712dbdb9d,BankAccount/acct_42_000350,BankAccount/acct_42_000280,128071.48,2025-12-05T21:45:42Z,UPI,background
3b3236e65429af7286e89bf1242f6fdd,BankAccount/acct_42_000185,BankAccount/acct_42_000170,173784.19,2025-11-12T14:41:42Z,RTGS,background
8e1c80ddefdeadf821cb4b099fad9084,BankAccount/acct_42_000115,BankAccount/acct_42_000140,195899.09,2025-12-31T20:40:42Z,IMPS,background
628b6d2f61821cb9f9f6267466d60929,BankAccount/acct_42_000113,BankAccount/acct_42_000193,35228.7,2025-11-01T20:25:42Z,NEFT,background
b3cbcbd0e1d4f66f6c4125cf4ef6933a,BankAccount/acct_42_000372,BankAccount/acct_42_000448,19198.56,2025-12-12T03:55:42Z,IMPS,background
262f22f55d86109ce5aeb1d9b11f927d,BankAccount/acct_42_000178,BankAccount/acct_42_000358,121532.64,2025-11-25T14:23:42Z,UPI,background
06f8d81c7cb8ae9f6b6aeee70e905ea3,BankAccount/acct_42_000024,BankAccount/acct_42_000087,69100.06,2025-12-11T10:43:42Z,RTGS,background
e7f13b00e28012dd7397b37c8434d529,BankAccount/acct_42_000379,BankAccount/acct_42_000347,95424.69,2025-11-11T05:52:42Z,IMPS,background
10dcec6574c866cd00e1b197ac9323cd,BankAccount/acct_42_000065,BankAccount/acct_42_000132,131546.83,2025-12-31T00:34:42Z,RTGS,background
e7636f113e57e3534266985a73ea5098,BankAccount/acct_42_000073,BankAccount/acct_42_000193,183696.48,2025-11-25T14:53:42Z,NEFT,background
e1e224b8516cbc7b22d30dee7d0da58a,BankAccount/acct_42_000327,BankAccount/acct_42_000189,141386.67,2025-11-16T15:30:42Z,IMPS,background
c2f5e17d39215d1418c12761c6b9d7c1,BankAccount/acct_42_000093,BankAccount/acct_42_000224,55237.01,2025-12-09T08:01:42Z,UPI,background
d245296c0c71ff8b10823e749b555f14,BankAccount/acct_42_000219,BankAccount/acct_42_000266,127163.49,2025-11-01T16:12:42Z,UPI,background
714de702c03003f3a1ec2ac104a6b1e7,BankAccount/acct_42_000044,BankAccount/acct_42_000156,126971.87,2025-12-05T13:20:42Z,NEFT,background
da054d3e3e79c253d917e9ea9fb65ac1,BankAccount/acct_42_000039,BankAccount/acct_42_000373,115105.81,2025-12-16T20:49:42Z,RTGS,background
c2c8f603f3ec827a6e736584e1b16110,BankAccount/acct_42_000043,BankAccount/acct_42_000380,161688.55,2025-12-13T05:06:42Z,IMPS,background
50575630eec362764991dd2780ebad0c,BankAccount/acct_42_000005,BankAccount/acct_42_000217,95983.22,2025-11-18T06:39:42Z,RTGS,background
058370a88583886960741d25061b3204,BankAccount/acct_42_000263,BankAccount/acct_42_000350,81153.74,2025-11-18T05:50:42Z,NEFT,background
2ffa9ffb842438930175be097aee9e96,BankAccount/acct_42_000315,BankAccount/acct_42_000097,140548.08,2025-11-03T23:46:42Z,IMPS,background
2aa5e93183e912d91d279f83c2f8f7a2,BankAccount/acct_42_000383,BankAccount/acct_42_000176,121513.97,2025-12-16T01:26:42Z,NEFT,background
859be05d6732414ea1e11c75c7f723eb,BankAccount/acct_42_000086,BankAccount/acct_42_000345,35045.36,2025-11-02T06:08:42Z,RTGS,background
29ead48a47d1026f6ab00e572ad92e91,BankAccount/acct_42_000187,BankAccount/acct_42_000429,190501.47,2025-12-23T06:28:42Z,UPI,background
1adaddb845bbc13f7e7dbaed44554de9,BankAccount/acct_42_000216,BankAccount/acct_42_000253,193948.71,2025-12-07T18:11:42Z,UPI,background
4b0cc96d715266ede33f50ef18f97ae8,BankAccount/acct_42_000173,BankAccount/acct_42_000347,58083.94,2025-12-16T05:36:42Z,NEFT,background
c642bf61f0dc22c404cfd57742d65199,BankAccount/acct_42_000247,BankAccount/acct_42_000150,147631.34,2025-12-15T16:44:42Z,NEFT,background
7840ba69e5501b2336e10b17e34f48f0,BankAccount/acct_42_000291,BankAccount/acct_42_000201,187089.34,2025-12-18T13:36:42Z,NEFT,background
0432487df008c457e2e51a29dc8b14cd,BankAccount/acct_42_000316,BankAccount/acct_42_000434,1277.63,2025-11-30T22:03:42Z,UPI,background
e315f965bcf035b67590f249d975a7f1,BankAccount/acct_42_000235,BankAccount/acct_42_000168,1130.37,2025-12-12T11:56:42Z,NEFT,background
376a9bb506efb36c9ca798b6165f7779,BankAccount/acct_42_000369,BankAccount/acct_42_000095,20357.42,2025-12-06T11:54:42Z,NEFT,background
7d7b085507a8f9c53859273e9f773de4,BankAccount/acct_42_000251,BankAccount/acct_42_000101,82202.74,2025-12-26T05:57:42Z,RTGS,background
99891d36e2dd419cb99f24015df4ddc9,BankAccount/acct_42_000249,BankAccount/acct_42_000003,45296.44,2025-12-22T01:36:42Z,UPI,background
9ad0b93c14ccd499a3f5a6cb5fd25618,BankAccount/acct_42_000202,BankAccount/acct_42_000191,178449.46,2025-12-12T11:34:42Z,IMPS,background
576cbafef47593c38ce45b0b3e022e4e,BankAccount/acct_42_000274,BankAccount/acct_42_000415,131290.3,2025-12-14T20:18:42Z,IMPS,background
62187ce67a92b00583cf090408166a64,BankAccount/acct_42_000224,BankAccount/acct_42_000082,1261.46,2025-12-23T11:56:42Z,IMPS,background
7a8412b8a2b8e3c6d8bdbd108a065797,BankAccount/acct_42_000445,BankAccount/acct_42_000363,57051.46,2025-12-19T20:14:42Z,RTGS,background
d9917afb68f6d8d56e7f17c637355ccf,BankAccount/acct_42_000068,BankAccount/acct_42_000202,32146.47,2025-12-05T12:42:42Z,NEFT,background
2a06530f55fb9fca8655f7cefe7c2eb0,BankAccount/acct_42_000101,BankAccount/acct_42_000245,84276.96,2025-11-19T14:56:42Z,NEFT,background
7dec2c24ccc50050426a17822541917e,BankAccount/acct_42_000281,BankAccount/acct_42_000253,65045.05,2025-11-10T00:44:42Z,RTGS,background
9e0a1c715f00c6272719b69132bc077a,BankAccount/acct_42_000391,BankAccount/acct_42_000399,26370.39,2025-11-05T10:22:42Z,IMPS,background
bc7366b44ea1c95ded1b29bb9b056bf5,BankAccount/acct_42_000055,BankAccount/acct_42_000405,68889.7,2025-12-30T19:42:42Z,RTGS,background
b42078fcb36f1eef10537dde9d4d31d8,BankAccount/acct_42_000006,BankAccount/acct_42_000392,135694.23,2025-11-18T15:56:42Z,NEFT,background
fd8a1028689a30cd4142a66590338129,BankAccount/acct_42_000175,BankAccount/acct_42_000219,96090.58,2025-11-23T23:44:42Z,IMPS,background
8214c0bc8d627303ce9b613b7734e3e8,BankAccount/acct_42_000144,BankAccount/acct_42_000248,123560.87,2025-12-26T09:22:42Z,RTGS,background
21fe025182504edf98217b7ec87774de,BankAccount/acct_42_000373,BankAccount/acct_42_000261,153368.85,2025-12-20T15:30:42Z,UPI,background
531c57d8afef785cd63931b9f8dd29ca,BankAccount/acct_42_000442,BankAccount/acct_42_000134,39762.65,2025-11-17T15:34:42Z,IMPS,background
17f6ab7a728798e91c870380277161a9,BankAccount/acct_42_000361,BankAccount/acct_42_000400,37814.93,2025-11-10T20:29:42Z,RTGS,background
f38a5008204dbf5fc860d4f8ca666062,BankAccount/acct_42_000437,BankAccount/acct_42_000302,45953.9,2025-11-21T02:21:42Z,RTGS,background
f8ca2a09dcd0f4fc02466e4dfd16fc67,BankAccount/acct_42_000067,BankAccount/acct_42_000205,185826.76,2025-12-29T14:40:42Z,RTGS,background
4837e85b2bb2930f33b5d261c5def8c2,BankAccount/acct_42_000218,BankAccount/acct_42_000009,172883.59,2025-11-22T17:12:42Z,NEFT,background
eecf01cb043363ceaac06b2196a223da,BankAccount/acct_42_000194,BankAccount/acct_42_000208,44432.87,2025-11-28T13:33:42Z,RTGS,background
7b5ac5507a0f916686aa555c25a64d52,BankAccount/acct_42_000218,BankAccount/acct_42_000245,128810.24,2025-12-28T06:36:42Z,IMPS,background
236ac3996051695bc8cdd3e497358332,BankAccount/acct_42_000155,BankAccount/acct_42_000056,188605.45,2025-12-14T11:36:42Z,UPI,background
313e175d968eb6b4e4a4d18053bf2cc0,BankAccount/acct_42_000364,BankAccount/acct_42_000214,36432.15,2025-12-16T13:05:42Z,NEFT,background
08a76119f10ad291a9142d6da1b44a13,BankAccount/acct_42_000000,BankAccount/acct_42_000026,57134.86,2025-11-19T13:02:42Z,RTGS,background
aae4a8012f8aa397424e47d866abf508,BankAccount/acct_42_000143,BankAccount/acct_42_000310,50527.38,2025-12-25T09:18:42Z,RTGS,background
38f9a16b76a2ab1eb9c1ff1273c92df1,BankAccount/acct_42_000251,BankAccount/acct_42_000186,19467.76,2025-12-10T13:37:42Z,NEFT,background
eb52a4b2fce74582cc65c1d0ddf2f688,BankAccount/acct_42_000006,BankAccount/acct_42_000349,72177.68,2025-11-26T19:34:42Z,UPI,background
eef7ae071e6667bd09714d6b43a7b8c7,BankAccount/acct_42_000414,BankAccount/acct_42_000185,47726.62,2025-11-14T03:54:42Z,UPI,background
439608c963ac3a4ebba866a7dbef404d,BankAccount/acct_42_000141,BankAccount/acct_42_000107,177450.04,2025-11-24T10:54:42Z,NEFT,background
81760ef51138e9b62c237bd68fee73ad,BankAccount/acct_42_000066,BankAccount/acct_42_000322,8303.68,2025-11-14T03:28:42Z,NEFT,background
f5770b90bfdf6623d2ef75ed6ed4e8fa,BankAccount/acct_42_000335,BankAccount/acct_42_000418,185107.58,2025-12-19T17:25:42Z,IMPS,background
cd0db045c2bc177957eeb0c079ecb973,BankAccount/acct_42_000038,BankAccount/acct_42_000279,145097.6,2025-11-22T12:18:42Z,UPI,background
4ec94173d6209e05867f7abc8ef9f7bd,BankAccount/acct_42_000389,BankAccount/acct_42_000103,25653.61,2025-11-27T18:46:42Z,NEFT,background
b954810fbf4254430eadca0f029033f9,BankAccount/acct_42_000214,BankAccount/acct_42_000281,178993.11,2025-11-16T15:23:42Z,UPI,background
9b6310aad2b9b92c61c1c2f2fb4da03c,BankAccount/acct_42_000229,BankAccount/acct_42_000322,13634.93,2025-11-16T20:00:42Z,IMPS,background
91600012fa80f286696c54cf75281e44,BankAccount/acct_42_000214,BankAccount/acct_42_000268,33470.33,2025-11-02T06:49:42Z,NEFT,background
3b6240183a50e552775e7ccb35dc8a7e,BankAccount/acct_42_000140,BankAccount/acct_42_000356,191165.0,2025-12-23T14:07:42Z,NEFT,background
b557542f69e7dc00c2ed2b884d6cb758,BankAccount/acct_42_000031,BankAccount/acct_42_000406,99055.68,2025-11-17T17:31:42Z,IMPS,background
d00feec68918c299fbf55a4ce61775ac,BankAccount/acct_42_000272,BankAccount/acct_42_000445,87605.21,2025-11-29T21:27:42Z,RTGS,background
90901ec6f3d5e8e2f58727cd16316bc3,BankAccount/acct_42_000260,BankAccount/acct_42_000196,121482.95,2025-11-26T10:41:42Z,IMPS,background
c4b52628c08f5e2429be79d9741a6e78,BankAccount/acct_42_000105,BankAccount/acct_42_000094,118463.34,2025-12-31T18:33:42Z,RTGS,background
04cd1b5e5b29773f2bec524ad7f0aa25,BankAccount/acct_42_000004,BankAccount/acct_42_000404,60751.69,2025-11-29T08:28:42Z,UPI,background
9b26d9c4f11ca5fd89a428055d2f5862,BankAccount/acct_42_000112,BankAccount/acct_42_000151,34304.71,2025-11-16T14:51:42Z,NEFT,background
56216a6f63afb1290852a8a1e044709b,BankAccount/acct_42_000023,BankAccount/acct_42_000273,127959.11,2025-12-16T14:03:42Z,NEFT,background
16b59d79e4e3de1ef293fd9d0a50ac67,BankAccount/acct_42_000142,BankAccount/acct_42_000068,197908.3,2025-12-14T22:15:42Z,RTGS,background
dbd040a35b2875c378c51620068a61ef,BankAccount/acct_42_000107,BankAccount/acct_42_000273,126573.31,2025-12-24T23:58:42Z,UPI,background
eb71eff56844a0050fbed3d4a8b2dd02,BankAccount/acct_42_000188,BankAccount/acct_42_000166,144443.71,2025-12-26T05:16:42Z,UPI,background
59f106af4ac47a6aef054464597858d4,BankAccount/acct_42_000209,BankAccount/acct_42_000313,125228.47,2025-12-13T12:56:42Z,NEFT,background
0f35b5774cc93b138dbbe7e1c5389f5d,BankAccount/acct_42_000005,BankAccount/acct_42_000421,35429.37,2025-12-09T16:31:42Z,UPI,background
00e4b1270939b084c316faa7f7dcf140,BankAccount/acct_42_000008,BankAccount/acct_42_000275,144548.18,2025-11-19T04:06:42Z,NEFT,background
6845800c6c179f0bebd382f4867e7e3c,BankAccount/acct_42_000352,BankAccount/acct_42_000195,174018.16,2025-11-01T01:41:42Z,UPI,background
cf21506ba084b6aa558ab344e1528314,BankAccount/acct_42_000324,BankAccount/acct_42_000309,44205.74,2025-11-26T16:58:42Z,IMPS,background
f8e10737fbb479db24592b0336213fe1,BankAccount/acct_42_000137,BankAccount/acct_42_000104,31212.73,2025-11-24T02:31:42Z,IMPS,background
d11dc76237a0024e1decd84b8ed55480,BankAccount/acct_42_000118,BankAccount/acct_42_000373,29752.0,2025-11-15T09:12:42Z,UPI,background
e84ef7fc8ef00247391a9830cb681488,BankAccount/acct_42_000245,BankAccount/acct_42_000047,37087.1,2025-11-30T17:49:42Z,IMPS,background
46c19db3449aca287e83337d2fce8c4c,BankAccount/acct_42_000441,BankAccount/acct_42_000090,188676.68,2025-12-19T04:34:42Z,IMPS,background
f5894afc6d43f012c0f2aa563614fa4e,BankAccount/acct_42_000092,BankAccount/acct_42_000331,32667.44,2025-12-13T23:17:42Z,UPI,background
21d3536b0774938dd61615ef8779e736,BankAccount/acct_42_000090,BankAccount/acct_42_000418,13983.88,2025-12-06T00:33:42Z,RTGS,background
d802b1de4832226dc6f46519739efc3b,BankAccount/acct_42_000036,BankAccount/acct_42_000218,20136.74,2025-12-16T08:29:42Z,IMPS,background
91ef47ce335370cceb340b1e504dbdc3,BankAccount/acct_42_000269,BankAccount/acct_42_000070,75637.24,2025-11-15T23:36:42Z,NEFT,background
bf8ac05a653637d6d501a559e2e175f1,BankAccount/acct_42_000010,BankAccount/acct_42_000056,26522.59,2025-11-09T23:33:42Z,NEFT,background
c11bcd1119f425a8570fd450a57723eb,BankAccount/acct_42_000394,BankAccount/acct_42_000042,158500.85,2025-12-14T19:08:42Z,NEFT,background
b515df17f32ceb5c8c5dc9a7f1074c15,BankAccount/acct_42_000004,BankAccount/acct_42_000405,170558.77,2025-12-25T05:30:42Z,UPI,background
a97dfc674119dfdd6f1588c35920bd0d,BankAccount/acct_42_000043,BankAccount/acct_42_000103,163111.44,2025-12-23T07:37:42Z,IMPS,background
631c79f74241c4684a520372a139b037,BankAccount/acct_42_000157,BankAccount/acct_42_000169,11269.51,2025-12-01T18:44:42Z,RTGS,background
9fdda88b03c84f8a071397b98aebeb41,BankAccount/acct_42_000354,BankAccount/acct_42_000136,4339.46,2025-11-21T05:27:42Z,NEFT,background
b511e1e71e2246a2ce3f8aa9bc2996a5,BankAccount/acct_42_000022,BankAccount/acct_42_000052,102357.33,2025-11-27T13:53:42Z,NEFT,background
2d3ab2284fbfecb2105e4e09753c9212,BankAccount/acct_42_000428,BankAccount/acct_42_000212,4897.77,2025-12-22T23:58:42Z,RTGS,background
002a1010c8110460dc68d3ae7d3617b2,BankAccount/acct_42_000218,BankAccount/acct_42_000197,45254.29,2025-12-22T11:57:42Z,UPI,background
0dc053615016f3c8ba9a231d28e79c9b,BankAccount/acct_42_000350,BankAccount/acct_42_000196,33994.86,2025-11-18T20:10:42Z,IMPS,background
9562bb7fa32553a6c39bc1a463d84968,BankAccount/acct_42_000056,BankAccount/acct_42_000114,15350.36,2025-12-25T14:23:42Z,UPI,background
a8689b97990bbb55d15c64491bfac927,BankAccount/acct_42_000170,BankAccount/acct_42_000060,120940.83,2025-12-08T21:07:42Z,NEFT,background
14cb1664ead173c97a67b79ae55674f2,BankAccount/acct_42_000091,BankAccount/acct_42_000219,135918.72,2025-11-28T12:35:42Z,RTGS,background
8a1f99025174a5c0416ac6b5b074bfdc,BankAccount/acct_42_000076,BankAccount/acct_42_000341,69742.3,2025-11-18T13:43:42Z,UPI,background
01cfe0e54ec6eebeb4f5a6835cf64208,BankAccount/acct_42_000053,BankAccount/acct_42_000138,186583.08,2025-11-03T06:58:42Z,UPI,background
a87402124b36245e4242d605216f6356,BankAccount/acct_42_000415,BankAccount/acct_42_000364,172356.62,2025-11-10T21:24:42Z,NEFT,background
2d237c0a3ca6a0d38b3cb697267c5ca6,BankAccount/acct_42_000076,BankAccount/acct_42_000398,29641.26,2025-11-20T19:00:42Z,UPI,background
0fdf227e4246b0358ed0662e04f52f02,BankAccount/acct_42_000228,BankAccount/acct_42_000369,22721.49,2025-11-11T07:41:42Z,NEFT,background
25133541ae179edd210113f0629bcc93,BankAccount/acct_42_000218,BankAccount/acct_42_000372,64678.38,2025-12-14T19:04:42Z,NEFT,background
8680ece52032f533088e73fe3cd3d5cc,BankAccount/acct_42_000065,BankAccount/acct_42_000093,63931.22,2025-11-12T10:52:42Z,UPI,background
f0dc37e45e92f146057d9a912d471223,BankAccount/acct_42_000217,BankAccount/acct_42_000246,27730.43,2025-11-17T09:53:42Z,UPI,background
8c41a5e42a08489a23765f7a1e83692a,BankAccount/acct_42_000334,BankAccount/acct_42_000125,107795.57,2025-12-07T09:43:42Z,IMPS,background
82e71d3a534d428cdcdd84d6d7895aea,BankAccount/acct_42_000252,BankAccount/acct_42_000272,16815.18,2025-11-27T16:09:42Z,IMPS,background
5fb37a732443781bbdee938d62f8ebfb,BankAccount/acct_42_000366,BankAccount/acct_42_000215,140648.35,2025-11-28T04:17:42Z,RTGS,background
b2328af4d1766b2006eae7b069260253,BankAccount/acct_42_000120,BankAccount/acct_42_000185,72543.45,2025-12-31T17:04:42Z,NEFT,background
b27b013be51d717ab726843cb3903f37,BankAccount/acct_42_000242,BankAccount/acct_42_000068,182281.25,2025-11-03T20:15:42Z,NEFT,background
0ea378a4c6abc5f8ffd737abec8f7e01,BankAccount/acct_42_000184,BankAccount/acct_42_000434,92131.64,2025-11-07T19:15:42Z,UPI,background
5cb5e1727c5934ee10366dc126b3f83f,BankAccount/acct_42_000427,BankAccount/acct_42_000436,42226.4,2025-11-26T09:38:42Z,RTGS,background
d3c33d44a52fec57edd654afb0a39863,BankAccount/acct_42_000114,BankAccount/acct_42_000028,192414.19,2025-11-14T19:18:42Z,NEFT,background
5d301bbae2ef8b6131d96d89fec31b0f,BankAccount/acct_42_000360,BankAccount/acct_42_000073,74399.68,2025-12-07T23:07:42Z,IMPS,background
c370afb3ed68f0253fd4a302de97d7c9,BankAccount/acct_42_000359,BankAccount/acct_42_000054,95417.63,2025-11-19T04:09:42Z,NEFT,background
c995921eb9b33c1817dd299c7e417692,BankAccount/acct_42_000304,BankAccount/acct_42_000445,73112.32,2025-12-21T22:59:42Z,RTGS,background
e1d54b3c5910296612dd5f76a715b64a,BankAccount/acct_42_000040,BankAccount/acct_42_000125,30028.47,2025-12-27T23:35:42Z,IMPS,background
0ffa6aa34c884bd85610b07882604bdc,BankAccount/acct_42_000093,BankAccount/acct_42_000240,94089.88,2025-11-14T19:14:42Z,UPI,background
a28a230d7324f5ab41ff4a94a95716d2,BankAccount/acct_42_000369,BankAccount/acct_42_000172,57425.14,2025-12-03T02:00:42Z,NEFT,background
24992cf980f760ba677e6af8e3dbd321,BankAccount/acct_42_000079,BankAccount/acct_42_000030,120874.3,2025-11-05T02:05:42Z,NEFT,background
f76e48c42125449e5ae0864ea10abf46,BankAccount/acct_42_000088,BankAccount/acct_42_000257,166552.75,2025-12-21T23:38:42Z,IMPS,background
db8919e99dfea8a9e1b4542dad36d210,BankAccount/acct_42_000348,BankAccount/acct_42_000448,183838.13,2025-12-02T05:06:42Z,UPI,background
54e326a202b10a172a1eec041f865f0d,BankAccount/acct_42_000256,BankAccount/acct_42_000156,186296.9,2025-11-16T16:15:42Z,IMPS,background
2bf4b500021feacc1c7bcd16b31d00bb,BankAccount/acct_42_000139,BankAccount/acct_42_000047,148652.63,2025-11-28T11:07:42Z,RTGS,background
07425371d438dd5d6a39627331e294e1,BankAccount/acct_42_000205,BankAccount/acct_42_000316,36820.39,2025-12-28T16:32:42Z,IMPS,background
16cecbc4f9cb4fa77d408aac37728990,BankAccount/acct_42_000381,BankAccount/acct_42_000286,95535.51,2025-11-23T21:22:42Z,IMPS,background
a70f1a35ad3c6672aca6a993ab946027,BankAccount/acct_42_000334,BankAccount/acct_42_000328,11028.86,2025-12-06T11:01:42Z,RTGS,background
131fba95bab43bc6fd498e9e51ae09ab,BankAccount/acct_42_000190,BankAccount/acct_42_000331,21769.34,2025-12-04T17:22:42Z,UPI,background
c6ca15f0ea15e268cac7ef2701363dcd,BankAccount/acct_42_000039,BankAccount/acct_42_000185,47982.03,2025-11-23T12:33:42Z,NEFT,background
453c518acc7a6ad906877c59100eb546,BankAccount/acct_42_000083,BankAccount/acct_42_000277,119462.44,2025-12-25T21:47:42Z,RTGS,background
0bf9b0484fc886158d96bf4d48f3ae03,BankAccount/acct_42_000387,BankAccount/acct_42_000158,127713.95,2025-12-19T05:11:42Z,RTGS,background
1650004bab82ea227ceb85e58b4558cd,BankAccount/acct_42_000016,BankAccount/acct_42_000123,112791.49,2025-12-14T21:06:42Z,NEFT,background
a4d3549fffec2ff608634de645135602,BankAccount/acct_42_000404,BankAccount/acct_42_000247,18732.87,2025-12-29T22:22:42Z,UPI,background
33fc4de621883fb19246b5038e10d15d,BankAccount/acct_42_000158,BankAccount/acct_42_000004,100093.2,2025-12-09T14:22:42Z,IMPS,background
8184b598b38674ab1d1679b2e7e26968,BankAccount/acct_42_000161,BankAccount/acct_42_000384,140561.1,2025-12-06T11:52:42Z,RTGS,background
61ea4926c52ada1aa808a3bb313048f9,BankAccount/acct_42_000049,BankAccount/acct_42_000169,100485.21,2025-12-05T06:49:42Z,NEFT,background
3a2e82b8a03fa01e0b866ba0367a4939,BankAccount/acct_42_000396,BankAccount/acct_42_000076,95442.91,2025-12-30T03:58:42Z,IMPS,background
b402539d11f39049e5fedea5dec4f99a,BankAccount/acct_42_000444,BankAccount/acct_42_000436,30392.41,2025-12-29T14:06:42Z,RTGS,background
54cd2fd2674872ec6865facb27b6237f,BankAccount/acct_42_000237,BankAccount/acct_42_000040,190568.38,2025-11-05T02:39:42Z,NEFT,background
ff502349a39d3c0a8511dea6fc58d7cd,BankAccount/acct_42_000118,BankAccount/acct_42_000110,153788.26,2025-11-10T00:45:42Z,RTGS,background
7b5aa64846c26e437c1e23c5e4f29f94,BankAccount/acct_42_000082,BankAccount/acct_42_000256,89551.29,2025-11-28T03:14:42Z,UPI,background
5d44c481f4d5b512941dc13ae6588cc4,BankAccount/acct_42_000067,BankAccount/acct_42_000173,8098.58,2025-12-13T11:43:42Z,IMPS,background
86bd49fa62376b04d551588332e819f6,BankAccount/acct_42_000364,BankAccount/acct_42_000396,41843.25,2025-11-18T10:47:42Z,RTGS,background
0f26d4c66277fa399a047905793fcc76,BankAccount/acct_42_000312,BankAccount/acct_42_000310,19571.47,2025-12-27T18:48:42Z,IMPS,background
32f2b5aa639df1353b5eb2465c32f162,BankAccount/acct_42_000007,BankAccount/acct_42_000073,99832.56,2025-11-12T13:27:42Z,NEFT,background
8b9bcbddf3b8216d0af9bba9c87fcf08,BankAccount/acct_42_000232,BankAccount/acct_42_000160,13725.55,2025-12-21T13:55:42Z,RTGS,background
5293e53cb1787eedbe4469abb4f8d09c,BankAccount/acct_42_000295,BankAccount/acct_42_000186,35919.33,2025-12-09T20:58:42Z,NEFT,background
ed95cbd4de07fafa83b6370568893db5,BankAccount/acct_42_000395,BankAccount/acct_42_000235,152652.96,2025-12-15T07:51:42Z,UPI,background
3e0f2888b5ba9ed424ea27d98072690b,BankAccount/acct_42_000226,BankAccount/acct_42_000332,194338.96,2025-11-02T19:13:42Z,NEFT,background
164e3a5d388f7e4f5414e12cd3cd731e,BankAccount/acct_42_000249,BankAccount/acct_42_000020,81865.74,2025-12-08T14:13:42Z,IMPS,background
d2376c64690835b9334764051d47c95f,BankAccount/acct_42_000317,BankAccount/acct_42_000348,102544.6,2025-12-23T08:58:42Z,UPI,background
dc662b74a914ffe8d86aa8fdc12a9229,BankAccount/acct_42_000319,BankAccount/acct_42_000160,101237.89,2025-12-08T21:10:42Z,IMPS,background
0fda838c8e5ba78a47940ed545ee52e0,BankAccount/acct_42_000134,BankAccount/acct_42_000449,124160.68,2025-11-05T00:43:42Z,NEFT,background
6a78b1fa5653903db59ab6dbecd5d02b,BankAccount/acct_42_000329,BankAccount/acct_42_000029,30996.99,2025-11-14T15:39:42Z,NEFT,background
4a9bf006319d228dc5e6867fbca76927,BankAccount/acct_42_000053,BankAccount/acct_42_000148,170780.46,2025-12-07T18:36:42Z,IMPS,background
1b6d9e0a4e1f1b52b567f1fbd35b8110,BankAccount/acct_42_000114,BankAccount/acct_42_000198,69852.7,2025-11-06T08:14:42Z,NEFT,background
7fcdfc4be814c2ed3e17bced0427efe7,BankAccount/acct_42_000239,BankAccount/acct_42_000328,17255.93,2025-11-27T08:08:42Z,NEFT,background
bacb5c6df5392f92f504350fc92ea840,BankAccount/acct_42_000374,BankAccount/acct_42_000055,39974.25,2025-11-03T10:28:42Z,IMPS,background
ec8e75e554d39646a7e8fb3e5f352f9d,BankAccount/acct_42_000168,BankAccount/acct_42_000033,42605.77,2025-12-11T12:19:42Z,IMPS,background
ca183430b1f326544f5220db97729b7d,BankAccount/acct_42_000379,BankAccount/acct_42_000243,7752.64,2025-12-24T14:30:42Z,IMPS,background
c70ef529c22c204ce8cb5a02ec3bbb1a,BankAccount/acct_42_000079,BankAccount/acct_42_000240,64105.31,2025-12-22T02:09:42Z,RTGS,background
4be8af347047844aebf028963e42ae31,BankAccount/acct_42_000016,BankAccount/acct_42_000307,187298.29,2025-11-12T11:02:42Z,NEFT,background
63c0b58449d555c09fd138228fb66fdf,BankAccount/acct_42_000185,BankAccount/acct_42_000404,10910.1,2025-12-04T07:51:42Z,RTGS,background
